Summary data collected by the Greenhouse Gas Reporting Program,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/12/2022,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab).,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Latest Reported Industry Type (subparts),Latest Reported Industry Type (sectors),2021 Total reported direct emissions,2020 Total reported direct emissions,2019 Total reported direct emissions,2018 Total reported direct emissions,2017 Total reported direct emissions,2016 Total reported direct emissions,2015 Total reported direct emissions,2014 Total reported direct emissions,2013 Total reported direct emissions,2012 Total reported direct emissions,2011 Total reported direct emissions
1011453,110071161601,"Panda Sherman Power, LLC",Sherman,TX,75092,510 Progress Dr,GRAYSON COUNTY,33.58,-96.62,221112,"C,D",Power Plants,909829.4,1033517.3,1267105.6,1495026.8,1204725.2,1299178.7,1310393.8,605960.4,,,
1011554,110057120217,Panda Temple Power Station,Temple,TX,76501,2892 Panda Drive,BELL COUNTY,31.06,-97.32,221112,"C,D",Power Plants,2447615.4,2327650.7,1981611.4,2339545.6,1405672.3,1847198.3,2699137.6,740208.5,,,
1000546,110071161134,Panoche Energy Center,FIRBAUGH,CA,93662,43883 WEST PANOCHE ROAD,Fresno,36.65,-120.58,221112,D,Power Plants,336712.6,279892.5,322671.0,311038.2,273687.2,189380.6,434853.3,372974.3,176203.3,154994.7,164746.9
1003287,110071159473,Panola Compressor Station,Carthage,TX,75633,,PANOLA COUNTY,32.21,-94.15,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,53937.6,65352.1,66241.1,28508.3,9923.5,39301.0,45402.6,58406.7,69625.6,71783.4,52152.0
1001252,110030471610,Panther Creek Energy Facility,NESQUEHONING,PA,18240,4 DENNISON ROAD,Carbon,40.86,-75.88,221112,C,Power Plants,186379.6,65110.9,129170.5,198084.6,123374.9,185933.0,716391.5,898681.1,868957.2,919378.0,969794.5
1013957,110070876469,Panther Creek Processing Facility,Coalgate,OK,74538,16322 CR 3840,COAL COUNTY,34.65,-96.17,211130,"C,W-PROC",Petroleum and Natural Gas Systems,54468.4,36246.4,,,,,,,,,
1012901,110071162527,Panther Gas Plant,Rankin,TX,79778,,UPTON COUNTY,31.64,-102.19,211130,"C,W-PROC",Petroleum and Natural Gas Systems,140291.5,150847.6,57496.8,91678.1,77098.1,,,,,,
1013281,110000486304,Par West Refinery,Kapolei,HI,96707,"91-480 Malakole Street, Bldg. CCB",HONOLULU COUNTY,21.31,-158.11,324110,"C,P,Y","Chemicals,Refineries",2157.6,89481.0,206334.6,344651.5,,,,,,,
1005830,110071161620,Paradise,DRAKESBORO,KY,42337,13246 STATE ROUTE 176/STE 10,Muhlenberg,37.26,-86.98,221112,"C,D",Power Plants,2477875.9,3017173.3,5240698.1,6557164.6,4367192.0,10398791.1,12061521.4,13668090.3,12072934.2,14930316.8,12434526.2
1004598,110054196142,Paradise Compressor Station,Boulder,WY,82941,,SUBLETTE,42.68,-109.81,211111,C,Petroleum and Natural Gas Systems,,,,,,,97080.4,95386.6,92234.3,100305.0,98967.3
1010173,110055519657,Paradise Mine,Bremen,KY,42325,297-A State Route 2551,MUHLENBERG COUNTY,37.35,-87.24,212112,FF,Other,,,139633.5,212154.3,84461.8,183476.8,230276.3,133221.6,128098.0,60280.8,96844.3
1001108,110032904560,Paris,UNION GROVE,WI,53182,335 NORTH 172ND AVE,Kenosha,42.67,-88.01,221112,"C,D",Power Plants,115053.1,49029.2,68913.0,70047.3,82836.5,122327.7,93320.6,16515.4,23950.4,91704.2,8833.7
1000472,110028042516,Paris Energy Center,PARIS,TX,75460,301 LAKE CROOK ROAD,Lamar,33.70,-95.56,221112,D,Power Plants,270291.8,187527.0,226033.1,225041.7,118360.8,188933.1,250555.8,237430.0,152267.4,201007.7,187998.4
1007853,110070357534,Paris Landfill,Powderly,TX,75473,3100 Country Road 33900,LAMAR COUNTY,33.78,-95.57,562212,HH,Waste,28668.3,33496.3,45920.0,43625.3,48683.5,56923.6,54206.1,58224.6,69120.9,38950.8,77595.9
1007167,110040495844,Parkway Mine,Central City,KY,42330,2800 River Haul Road,MUHLENBERG COUNTY,37.29,-87.05,212112,FF,Other,,,,,,43652.5,40966.8,52369.0,32805.8,21619.0,20541.8
1011206,110058239552,Parkwood Mine,Shelocta,PA,15774,785 Overview Drive,INDIANA COUNTY,40.66,-79.32,212112,FF,Other,,,12092.5,10627.5,12105.0,13490.0,25460.0,19110.0,18100.0,,
1010572,110055521225,Parrot Compressor Station,Fort Worth,TX,76118,7092 Enterprise Ave.,TARRANT,32.79,-97.23,211111,C,Petroleum and Natural Gas Systems,,,,,,,26238.7,27151.6,26662.9,27479.9,
1009064,110071160421,Pasadena Plant,Pasadena,TX,77503,3003 State Highway 225,HARRIS COUNTY,29.69,-95.16,325199,C,Chemicals,57882.9,57077.6,46294.4,47045.5,48024.0,45203.0,42585.0,39647.5,37673.5,33072.9,35573.3
1001300,110071160495,Pasadena Power Plant,PASADENA,TX,77506,955 PHILLIPS ROAD,Harris,29.72,-95.18,221112,"C,D",Power Plants,1504632.3,1553337.0,1642391.5,1528983.0,1545099.7,1835925.8,1801784.9,1589380.9,1559662.2,1765872.8,1509159.8
1014138,,Pasadena Products Terminal,Pasadena,TX,77506,233 North Phillips Co Road,,29.71,-95.18,424710,C,Petroleum and Natural Gas Systems,37712.6,,,,,,,,,,
1000133,110012236507,Pastoria Energy Facility,LEBEC,CA,93243,39789 EDMONSTON PUMPING PLANT,Kern,34.96,-118.84,221112,D,Power Plants,1775142.8,1808064.1,1607859.4,1672518.2,1496878.6,1688114.2,1836699.4,1943379.5,1907996.1,1663796.7,1137288.7
1001771,110000586401,Patheon Manufacturing Services LLC,GREENVILLE,NC,27834,5900 NORTHWEST GREENVILLE BOULEVARD,PITT COUNTY,35.66,-77.36,325412,C,Chemicals,26942.2,25749.9,36276.1,35895.2,38902.1,37152.5,38598.1,37422.7,34469.3,34818.2,35494.6
1001866,110071161803,Patrick Draw Gas Plant,Green River,WY,82935,,SWEETWATER COUNTY,41.58,-108.52,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",,135701.6,151451.7,156195.4,161069.0,172223.2,209001.1,212087.9,209674.2,170043.5,162332.6
1007844,110022294569,Paulsboro Refining Company LLC,PAULSBORO,NJ,08066,800 BILLINGSPORT ROAD,Gloucester,39.84,-75.26,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries",659694.7,1358698.0,1652117.8,1707061.3,1788788.7,1717020.3,1709216.4,1707643.3,1713391.3,1681166.6,1690706.5
1001048,110000600234,Pawnee,Brush,CO,80723,14940 County Road 24,Morgan,40.22,-103.68,221112,"C,D",Power Plants,3182032.8,3512626.2,2813712.5,3655730.4,3991798.5,3107577.2,4119009.5,3073710.4,3315707.3,3394183.8,3056591.8
1001266,110028052185,"Pawtucket Power Associates, LP",PAWTUCKET,RI,02860,181 CONCORD ST,Providence,41.86,-71.41,221112,"C,D",Power Plants,,,,,,,,2696.5,540.5,3230.7,11445.3
1007938,110043792367,Pear Tree Compressor Station,Pangburn,AR,72121,280 Snowden Rd,WHITE,35.37,-91.79,211111,C,Petroleum and Natural Gas Systems,,,,,,,21366.0,28553.1,37032.9,36467.4,34890.6
1010833,110056382310,Pearl Compressor Station,Greenfield,OK,73043,"35.7263, -98.5038",BLAINE COUNTY,35.73,-98.37,211111,C,Petroleum and Natural Gas Systems,,,,,,,12697.0,1420.6,21798.2,32761.4,
1003151,110000323070,Pearl River Campus,PEARL RIVER,NY,10965,401 NORTH MIDDLETOWN ROAD,ROCKLAND COUNTY,41.08,-74.02,531120,C,Other,98178.5,90020.5,77532.4,93172.9,94976.8,117361.4,127232.6,119965.9,125204.9,106642.9,107164.1
1010424,110070054365,Pechanga Resort and Casino,Temecula,CA,92593,45000 Pechanga Parkway,RIVERSIDE COUNTY,33.45,-117.10,721120,C,Other,4221.0,23811.1,24737.8,25658.8,22694.8,22842.9,24299.4,24353.0,25117.4,,
1010046,110055518961,Peco Foods Inc,Sebastopol,MS,39359,15292 Highway 21 South,SCOTT COUNTY,32.57,-89.32,311615,"C,II","Other,Waste",28601.5,29740.1,22687.5,29128.3,39808.4,14968.0,35044.6,30794.9,23854.8,49161.6,45585.3
1014021,110067415899,"Peco Foods, Inc.",Pocahontas,AR,72455,4114 Hwy 67 South,RANDOLPH COUNTY,36.22,-90.96,311615,"C,II","Other,Waste",67787.2,87368.8,59731.9,28468.3,,,,,,,
1013079,110071161826,Pecos Bend Gas Processing Plant,Pecos,TX,79772,,REEVES COUNTY,31.50,-103.53,211130,"C,W-PROC",Petroleum and Natural Gas Systems,207473.0,180942.6,371042.5,116184.8,58288.0,,,,,,
1014335,110069291938,Pecos Gas Plant,Orla,TX,79770,5059 FM 652,LOVING COUNTY,31.88,-103.81,211130,"C,W-PROC",Petroleum and Natural Gas Systems,26589.8,,,,,,,,,,
1011930,110067409138,Pecos Gas Processing Plant,Pecos,TX,79772,473 CR 118,REEVES COUNTY,31.39,-103.49,211130,"C,W-PROC",Petroleum and Natural Gas Systems,101307.7,101410.6,115457.5,112713.4,48839.5,48745.2,52294.6,,,,
1013681,110070716000,Pecos River Compressor Station,Sonora,TX,76950,20358 Highway 277 South,SUTTON COUNTY,30.30,-100.64,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,26950.6,28125.2,27430.2,,,,,,,,
1001202,110071160211,Pedricktown Cogeneration Plant,PEDRICKTOWN,NJ,08067,143 HIGHWAY 130,Salem,39.77,-75.42,221112,"C,D",Power Plants,23518.7,29763.9,3539.8,23795.1,24706.8,80422.5,124789.2,105375.1,146147.2,189689.0,93648.3
1010193,110071159437,Peerless,Comfort,WV,25049,235 Joes Branch Road,BOONE COUNTY,38.11,-81.57,212112,FF,Other,55956.5,27994.3,8419.3,25181.8,5850.8,21497.5,22947.8,14087.5,17922.5,,
1003185,110043792376,Pelican Processing Plant,Patterson,LA,70392,3609 Hwy 90 W Lot 1,ST. MARY PARISH,29.71,-91.31,211130,"C,W-PROC",Petroleum and Natural Gas Systems,,4395.5,12653.0,12672.7,31932.8,20043.1,34865.2,27448.8,35293.9,43250.3,7066.9
1007262,110070090716,"Pelican Renewables, LLC",STOCKTON,CA,95206,3028 NAVY DRIVE,SAN JOAQUIN COUNTY,37.94,-121.34,325193,"C,PP","Other,Suppliers of CO2",0.2,8994.0,62469.4,63066.2,58890.3,49910.1,58455.1,67738.6,58630.9,56989.6,62668.1
1001567,110013337095,Pella,PELLA,IA,50219,519 OSKALOOSA,Marion,41.40,-92.91,221112,"C,D",Power Plants,,,,,,,,,,34474.4,82048.5
1011558,110071161542,Pembrook Gas Plant,MIDKIFF,TX,79755,1500 CR 135,UPTON COUNTY,31.63,-101.84,211130,"C,W-PROC",Petroleum and Natural Gas Systems,206809.4,234018.9,178183.8,,,,31412.5,28992.2,,,
1001751,110012296746,Penn State - University Park,University Park,PA,16802,101P Physical Plant Building,CENTRE COUNTY,40.82,-77.86,611310,C,Other,107884.9,105317.3,112120.1,114504.1,109250.0,109137.2,136983.5,167738.7,169030.4,168078.1,184968.8
1000429,110015096484,Pennsauken Sanitary Landfill,PENNSAUKEN,NJ,08110,9600 RIVER ROAD,CAMDEN COUNTY,39.99,-75.04,562212,"C,HH",Waste,65833.6,72537.5,74523.0,77347.0,75238.6,72129.0,74329.1,67464.1,68147.0,66196.6,66739.8
1003637,110064081112,"Pennsylvania Grain Processing, LLC",Clearfield,PA,16830,250 Technology Drive,CLEARFIELD COUNTY,41.03,-78.43,325193,"C,II","Other,Waste",162552.5,157310.2,158602.5,166651.8,171586.1,174451.4,173227.7,172963.9,148935.6,51208.1,
1000151,110017994376,Peno Creek Energy Center,BOWLING GREEN,MO,63334,16303 PIKE 43,Pike,39.35,-91.23,221112,D,Power Plants,20357.8,14183.0,38203.8,55177.8,33157.6,46527.3,34364.3,31994.9,23810.9,48928.0,59018.7
1005560,110043793856,Pentagon,Washington DC,DC,20301,1155 Defense Pentagon,DISTRICT OF COLUMBIA,38.89,-77.01,928110,C,Other,,,,,,,,,,,22358.0
1014374,,Peoples/IMG - Pittsburgh International Airport Electric Generating Station,Moon Township,PA,15108,500 Tower Road,,40.50,-80.23,221112,C,Power Plants,31793.0,,,,,,,,,,
1009512,110064121114,Perdue Georgetown Processing Plant,Georgetown,DE,19947,20621 Savannah Road,SUSSEX COUNTY,38.70,-75.38,311615,"C,II","Other,Waste",36004.7,32748.2,25244.5,53096.9,61743.9,61862.6,66584.4,59298.2,56701.7,58436.5,52994.8
1013786,110070931020,Peregrine Gas Plant,Orla,TX,79770,14912 FM 652,REEVES COUNTY,31.83,-103.91,211130,"C,W-PROC",Petroleum and Natural Gas Systems,38895.0,26921.8,,,,,,,,,
1004473,110043793865,Perkins,Stillwater,OK,74075,2417 North Marine Drive,PAYNE,35.95,-97.07,562212,HH,Waste,,,,,20623.3,21422.0,22251.8,23113.8,24010.0,29926.5,31085.6
1001941,110043784857,Perla-Duke Compressor Station,Gillette,WY,82716,,Johnson,43.94,-106.07,211111,C,Petroleum and Natural Gas Systems,,,,,,,8869.8,11642.7,21586.7,28207.5,27941.9
1007155,110061531542,Permian Basin,MONAHANS,TX,79756,600 NORTH YUCCA DR,Ward,31.58,-102.96,221112,C,Power Plants,53593.9,243930.5,482967.8,50352.6,25022.3,12082.9,6137.1,67676.2,156073.7,407522.0,312225.0
1000644,110000499559,Perryman,PERRYMAN,MD,21130,900 CHELSEA ROAD,Harford,39.44,-76.22,221112,D,Power Plants,144431.9,127788.1,123491.9,179891.4,140065.2,340704.1,247921.0,91278.4,66628.4,68982.0,53936.2
1003298,,Perryville Compressor Station,Bastrop,LA,71220,2589 Highway 554,,32.84,-91.87,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,,,,,,,18537.9,16262.9,18450.0,18707.8,23602.6
1007305,110012217975,Perryville Power Station,STERLINGTON,LA,71280,11140 HWY 165 N,Ouachita,32.69,-92.02,221112,"C,D",Power Plants,870167.1,1240429.3,1128322.3,1491196.2,744402.8,1247423.9,1459174.0,1298534.6,682375.8,1034280.6,802943.1
1006782,110071162111,Perulack,East Waterford,PA,17021,3318 Pumping Station Rd.,JUNIATA COUNTY,40.35,-77.65,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,80206.1,93110.1,95096.9,107158.9,106014.3,97118.7,99846.5,90301.4,95445.2,82773.5,118457.9
1009496,110070595655,Pet Coke/Coal Fired Energy Generating Facility,Point Comfort,TX,77978,988 FM1593 South,CALHOUN COUNTY,28.67,-96.57,221112,C,Power Plants,829166.8,511824.9,683168.4,731249.1,400239.6,450212.5,445920.4,514212.7,993573.8,1563096.6,1428271.8
1004764,110000751909,Petal Gas Storage Compressor Station,Petal,MS,39465,1382 Highway 11 North,FORREST COUNTY,31.38,-89.26,486210,"C,W-UNSTG",Petroleum and Natural Gas Systems,73778.4,133941.2,245652.9,257405.8,220666.4,195483.6,47525.1,76708.3,93219.9,47839.3,53406.0
1001536,110037247912,Petersburg,PETERSBURG,IN,47567,6925 NORTH STATE ROAD 57,Pike,38.53,-87.25,221112,D,Power Plants,8392006.3,6581019.2,9081254.5,9291274.4,9921507.2,9783228.6,9323856.0,11087945.8,10195058.3,9357153.8,9760888.0
1003045,110000878998,Petro-Hunt L.L.C.,Killdeer,ND,58640,813 123rd Avenue SW,BILLINGS COUNTY,47.30,-103.10,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",29687.3,32683.3,32890.3,30844.3,28471.8,33606.7,34418.3,33793.8,37042.3,39839.7,40411.2
1006941,110000315891,Pfizer,GROTON,CT,06340,445 EASTERN POINT ROAD,New London,41.33,-72.08,541714,C,Other,90887.7,97468.6,97111.9,93305.8,90506.9,98115.2,101483.4,78982.0,85677.9,99154.8,115698.4
1004343,110000309648,Pfizer,ANDOVER,MA,01810,1 BURTT RD.,ESSEX COUNTY,42.61,-71.17,325414,C,Chemicals,47871.5,46353.8,45351.8,46174.2,45809.1,44927.8,47848.9,45506.7,47150.0,48787.4,51989.6
1007726,110028043980,Pheasant Run Recycling and Disposal Facility,Bristol,WI,53104,19414 60th Street,KENOSHA COUNTY,42.58,-88.04,562212,"C,HH",Waste,23687.6,25745.9,29088.2,29272.4,32834.1,37828.4,38174.6,39579.0,40864.3,56901.0,76789.7
1000969,110015743846,Phil Sporn,New Haven,WV,25265,3567 Graham Station Rd,Mason,38.97,-81.92,221112,"C,D",Power Plants,,,,,,,557803.2,1343257.5,1082336.4,993472.7,1424600.6
1001261,110000336994,Philadelphia Refinery,PHILADELPHIA,PA,19145,3144 PASSYUNK AVENUE,Philadelphia,39.91,-75.21,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries",56661.9,127289.0,1447114.8,3212084.2,3218080.1,3216284.2,3110036.7,2942346.9,2886024.1,2994213.5,2749813.6
1003707,110070746904,Philip Morris USA,Richmond,VA,23234,3601 Commerce Road,RICHMOND CITY,37.47,-77.43,312230,C,Other,39171.7,38794.1,41299.1,42739.4,42995.8,47214.8,46215.8,58271.6,76023.9,74064.5,75280.8
1004305,110041133163,Phillips 66 BAYWAY REFINERY,LINDEN,NJ,07036,1400 PARK AVE,UNION COUNTY,40.64,-74.22,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries",2541208.5,2165204.1,2485972.1,2141599.8,2601904.5,2683509.7,2605821.4,2542665.0,2237007.0,2399929.3,2481990.6
1001964,110038102969,Phillips 66 Los Angeles Refinery - Carson Plant,CARSON,CA,90745,1520 EAST SEPULVEDA BOULEVARD,LOS ANGELES COUNTY,33.80,-118.24,324110,"C,MM-REF,P,PP,Y","Chemicals,Petroleum Product Suppliers,Refineries,Suppliers of CO2",938378.4,831184.6,887959.8,921473.0,918076.2,891210.4,913703.1,876733.5,834467.5,752337.2,763154.7
1006843,110000476235,Phillips 66 Los Angeles Refinery - Wilmington Plant,WILMINGTON,CA,90744,1660 WEST ANAHEIM STREET,LOS ANGELES COUNTY,33.77,-118.29,324110,"C,P,PP,Y","Chemicals,Refineries,Suppliers of CO2",1580205.1,1607866.5,1792021.3,1914273.4,1899848.6,1870360.3,1909865.1,1905144.9,2012445.0,1790791.5,1903921.7
1012469,,Phillips 66 Old Ocean NGL Fractionation Plant,Old Ocean,TX,77463,8189 Old FM524 (not a mailing address),,29.07,-95.75,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",286549.3,129705.8,67999.6,61838.6,51575.0,43348.5,,,,,
1001920,110015682830,Phillips 66 Ponca City Refinery,Ponca City,OK,74601,1000 South Pine,KAY COUNTY,36.68,-97.09,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries",1826825.1,1785331.9,1954125.7,2018932.8,1995828.6,2127502.7,1839018.9,2117327.0,2225901.9,2021000.5,1737508.4
1003932,110043788577,Phillips Mountain CPF-1,Cleveland,AR,72030,3774 Hwy 287,CONWAY,35.37,-92.71,213112,C,Petroleum and Natural Gas Systems,,,,,,,26291.2,26334.6,33884.8,50832.8,35816.0
1008064,110054621183,Phillips Mountain CPF-2,Cleveland,AR,72030,3649 Highway 124,CONWAY,35.41,-92.67,213112,C,Petroleum and Natural Gas Systems,,,,,,,23155.0,24677.6,22441.3,24444.5,26099.3
1007196,110042076892,Phoenix Paper Wickliffe LLC,Wickliffe,KY,42087,1724 Ft Jefferson Hill Rd,Ballard,36.95,-89.08,322110,"AA,C,PP,TT","Pulp and Paper,Suppliers of CO2,Waste",182888.9,201253.6,89504.2,35319.8,37151.0,49735.3,148496.8,162678.3,172809.3,198430.3,179850.6
1000783,110005792482,Pickles Butte Sanitary Landfill,Nampa,ID,83686,15500 Missouri Ave,CANYON COUNTY,43.49,-116.70,562212,HH,Waste,121155.5,114682.8,108687.5,102813.5,97603.0,92777.3,88650.8,84613.3,81136.3,77877.5,74799.8
1000846,110000382069,Picway,LOCKBOURNE,OH,43137,US 23,Pickaway,39.79,-83.01,221112,D,Power Plants,,,,,,,0.0,0.0,70688.6,4973.0,89194.6
1008065,110054621192,Pike CPF-1,Hattieville,AR,72063,3044 Hwy. 287,CONWAY,35.33,-92.68,213112,C,Petroleum and Natural Gas Systems,,,,,,,50216.5,39176.2,28186.8,30799.9,29094.6
1004347,110063275888,Pike Co. Landfill,Varney,KY,41571,635 Ford Mountian Road,PIKE COUNTY,37.57,-82.45,562212,HH,Waste,46854.8,45831.5,43939.3,44600.8,50654.3,38565.3,35884.0,42381.0,42406.3,23729.0,36708.3
1012168,110070348247,Pike Compressor Facility,Rochester,PA,15074,282 Teets Road,BEAVER COUNTY,40.75,-80.17,211130,"C,W-PROC",Petroleum and Natural Gas Systems,36572.3,,,,,,,,,,
1011751,110064007079,Pilgrim's Pride Corporation Moorefield WV,Moorefield,WV,26836,129 Potomac Ave,HARDY COUNTY,39.06,-78.97,311615,C,Other,11069.0,19377.9,29502.6,35818.1,32888.6,35815.1,33790.5,35762.5,34890.0,35238.3,37390.3
1002499,110000383317,"Pilkington North America, Inc.",ROSSFORD,OH,43460,140 DIXIE HIGHWAY,WOOD COUNTY,41.62,-83.56,327211,"C,N",Minerals,181508.7,164732.4,179557.8,179205.7,178136.7,160020.5,189179.7,189554.4,163563.1,175342.9,175073.6
1001362,110009387207,Pinckneyville Power Plant,PINCKNEYVILLE,IL,62274,4646 WHITE WALNUT ROAD,Perry,38.11,-89.35,221112,"C,D",Power Plants,65930.0,43092.4,42405.5,81160.5,57343.1,56537.6,32483.9,11597.9,20158.7,54848.8,80264.5
1010773,110063278000,Pine Belt Regional Solid Waste Management Authority,Ovett,MS,39464,5274 Highway 29,PERRY COUNTY,31.41,-89.09,562212,HH,Waste,140827.0,112749.5,129557.3,124361.5,118327.5,112726.8,106829.8,100617.8,102575.8,96716.3,
1007025,110017410871,Pine Bluff Energy Center,PINE BLUFF,AR,71601,5301 FAIRFIELD ROAD,Jefferson,34.22,-91.90,221112,"C,D",Power Plants,550445.3,689520.2,685029.9,750987.9,672173.3,673724.3,704376.5,604283.8,778193.1,771853.6,754356.7
1003092,110071161081,Pine Prairie Energy Center,Ville Platte,LA,70586,1680 Ambrose Rd.,EVANGELINE PARISH,30.74,-92.34,486210,"C,W-UNSTG",Petroleum and Natural Gas Systems,39209.3,32801.5,51021.7,39973.7,27012.5,21325.2,31210.4,50571.5,52178.3,42754.7,24765.8
1002429,110043788586,Pinedale Complex,Boulder,WY,82923,820 Paradise Road,SUBLETTE,42.64,-109.47,211111,C,Petroleum and Natural Gas Systems,,,,,,,111800.5,101277.3,99415.9,96555.5,82936.3
1006227,110060812964,Pinehill Landfill,Kilgore,TX,75603,1102 Landfill Road,GREGG COUNTY,32.44,-94.82,562212,HH,Waste,60371.0,61369.0,56048.3,62585.5,51944.5,47207.0,62810.5,43326.8,42292.5,385571.0,397454.1
1007557,110030637194,Pinelands Park,Egg Harbor Township,NJ,08234,3024 Ocean Heights Avenue,ATLANTIC,39.36,-74.61,562212,"C,HH",Waste,,,,,,,,,,7078.6,4545.9
1000456,110023138451,Pinelawn Power,WEST BABYLON,NY,11704,380 PATTON AVE,Suffolk,40.74,-73.39,221112,D,Power Plants,46825.6,60843.7,32182.0,76918.5,59146.1,72733.3,87694.2,70168.1,117759.9,147658.2,47472.7
1009833,110054620585,Pines Compressor Station,Shreveport,LA,71129,10999 Springridge-Greenwood Rd.,CADDO,32.37,-93.92,211111,C,Petroleum and Natural Gas Systems,,,,,,,21480.9,27073.8,36223.3,29440.4,28878.8
1002646,110013986525,Pineview Landfill,Dora,AL,35062,2730 Bryan Road,WALKER COUNTY,33.73,-87.05,562212,HH,Waste,53561.0,50969.5,42448.3,57671.5,57642.3,67092.5,47161.8,58806.8,78565.0,87247.5,56252.5
1007908,110002348905,Piney Creek Power Plant,CLARION,PA,16214,428 POWER LANE,Clarion,41.18,-79.44,221112,D,Power Plants,,,,,,,,,87995.8,302617.1,344972.8
1008162,110071160647,Pink Compressor Station,PinkTecumseh,OK,74873,20155 Old Barn Rd.,POTTAWATOMIE COUNTY,35.27,-97.12,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,52725.3,53892.8,40848.3,46847.7,39047.5,37491.3,37701.7,34324.2,25480.4,30241.0,
1014400,110056959055,Pinova Inc.,Brunswick,GA,31520,2801 Cook Street,GLYNN COUNTY,31.17,-81.48,325194,C,Chemicals,54993.7,,,,,,,,,,
1012414,110045006943,Pio Pico Energy Center,San Diego,CA,92154,7363 Calzada De La Fuente,SAN DIEGO COUNTY,32.57,-116.92,221112,D,Power Plants,39890.0,54340.9,57076.1,80557.0,91479.4,25251.7,,,,,
1011037,110010304571,Pioneer Crossing Landfill,Birdsboro,PA,19508,727 Red Lane Rd,BERKS COUNTY,40.27,-75.81,562212,HH,Waste,42629.0,34420.8,33617.0,31536.0,31147.8,6404.3,31012.5,31354.8,31314.5,35165.0,30534.5
1005029,110043788595,Pioneer Cryogenic Plant,Opal,WY,83124,,LINCOLN COUNTY,41.78,-110.33,211130,"C,W-PROC",Petroleum and Natural Gas Systems,39984.4,38136.0,39750.5,40097.3,41511.9,39442.5,44716.6,45910.2,47225.9,48833.2,50623.0
1011315,110058380238,Pioneer Generating Station,Williston,ND,58801,5639 151st Ave NW,WILLIAMS COUNTY,48.23,-103.95,221112,"C,D",Power Plants,339994.9,250583.2,267807.3,201145.0,137039.0,170407.4,105080.1,47290.8,9700.5,,
1013584,110000314437,Pioneer Plastics Corporation,Auburn,ME,04210,1 Pionite Road,ANDROSCOGGIN COUNTY,44.07,-70.26,326130,C,Other,22019.0,22564.5,25271.5,,,,,,,,
1012967,,Piti 7 Combustion Turbine,Piti,GU,96915,178 Cabras Highway,,13.43,144.65,221112,C,Power Plants,103545.2,21265.6,48720.8,64465.3,55293.0,72805.7,53902.6,,,,
1010987,110057068220,Pitt County Landfill,Greenville,NC,27834,3025 Landfill Road,PITT COUNTY,35.60,-77.43,562212,HH,Waste,23390.5,22081.3,23183.0,29433.8,29528.8,33211.3,34076.5,34182.8,40302.0,40189.3,41589.5
1001441,110000610296,Pittsburg Generating Station (CA),PITTSBURG,CA,94565,696 W 10TH ST,Contra Costa,38.04,-121.89,221112,"C,D",Power Plants,,,,17.1,68.6,85103.0,126886.4,58144.5,89578.0,153821.7,25412.2
1005731,110000308480,Pittsfield Generating,PITTSFIELD,MA,01201,235 MERRILL ROAD,Berkshire,42.46,-73.22,221112,"C,D",Power Plants,32443.2,18571.6,40445.3,60009.1,81280.6,118104.5,124826.8,75065.8,119220.4,143685.1,94314.3
1001296,110063588844,Pixelle Androscoggin LLC,JAY,ME,04239,GATE 15 300 RILEY ROAD,Franklin,44.50,-70.24,221112,"C,D",Power Plants,273211.7,252404.8,225431.3,211153.6,124204.4,104457.2,226173.3,289843.0,320587.3,324672.6,378278.2
1004199,110017404664,Pixelle Specialty Solutions,Spring Grove,PA,17362,228 South Main Street,YORK COUNTY,39.87,-76.87,322121,"AA,C",Pulp and Paper,439049.5,405934.9,397020.0,427060.7,438930.7,625311.0,666316.8,692587.3,691054.1,666349.4,828352.8
1000183,110000395117,Pixelle Specialty Solutions LLC,CHILLICOTHE,OH,45601,232 East 8th Street,Ross,39.33,-82.97,322121,"AA,C",Pulp and Paper,296977.7,307705.3,325299.4,316115.4,318929.1,530069.2,677576.1,718084.2,646931.6,724509.6,742100.3
